symbol_a,symbol_b,group,distance,beta,alpha,coint_p,bh_bar,bh_pass,hurst,half_life,sigma_bps,crossings,lots_a,lots_b,notional_a,notional_b,beta_effective,lot_error,lot_size_known,min_notional_for_lot_gate,cost_hard_bps,cost_allin_low_bps,cost_allin_high_bps,cost_coverage,z_today,gate_sigma,gate_half_life,gate_hurst,gate_lot,admitted,mwpl_ban_screen,event_screen
HDFCBANK,KOTAKBANK,optics-1,4.690818216442008,1.6441890780511264,-3.089783376517106,0.6807154050493077,0.07037037037037037,False,0.45097634037534207,25.023285556924435,718.2711466351726,17,2.0,2.0,936389.9999999999,1694800.0,1.8099296233407023,0.1008038232963023,True,2600000.0,17.281067183545318,23.884401798395967,37.93404991509948,37.86946810281219,-3.8466079559551303,True,False,True,False,False,unchecked,unchecked
HDFCLIFE,HINDALCO,optics-2,64.68569834232345,-0.8275876609791357,12.14263940878831,0.49355924195222,0.05370370370370371,False,0.4306284300862611,19.528821394525792,829.9491449612656,22,2.0,1.0,1205600.0,726180.0000000001,-0.6023390842733909,0.2721748853036894,True,1600000.0,9.854385368281354,13.619882216323823,21.63157763769078,76.73496208757011,-1.074813678098752,True,False,True,False,False,unchecked,unchecked
HDFCLIFE,JSWSTEEL,optics-2,26.33584188586208,-1.602078913043115,17.860743021068604,0.20244522403674636,0.027777777777777776,False,0.4421898936630558,11.941075252084962,920.6895765849055,16,2.0,2.0,1205600.0,1802115.0000000002,-1.4947868281353685,0.06697053686571999,True,100000.0,15.342938993032519,21.205688039150633,33.679622179827476,54.67339102968653,-0.2707529904346396,True,False,True,True,False,unchecked,unchecked
HDFCLIFE,LT,optics-2,18.018036447805656,-0.3247864619487476,9.192728270264443,0.9237545172783093,0.09259259259259259,False,0.4394150313530629,94.37735183707196,1305.3267121040474,1,2.0,1.0,1205600.0,708015.0,-0.5872718978102189,0.8081785006879147,True,2200000.0,9.761722171532847,13.49181113138686,21.428170620437957,121.83277193612048,-1.4476089990768015,True,False,True,False,False,unchecked,unchecked
HDFCLIFE,SBILIFE,optics-2,9.165255402132399,1.3221543471783013,-3.4763886387831704,0.7627108752430238,0.07407407407407407,False,0.3787835196336804,60.66731794269634,1112.6489856319288,5,2.0,2.0,1205600.0,1320825.0,1.0955748175182483,0.17137146668512013,True,2300000.0,12.887785127737228,17.81238594890511,28.290260036496353,78.65950925841871,-0.8871885508398575,True,False,True,False,False,unchecked,unchecked
HDFCLIFE,TATASTEEL,optics-2,35.593983891601,-0.9127246156316127,11.280523278087635,0.8353930013013402,0.07962962962962962,False,0.42269528772932125,36.92735677424398,1060.9956031532872,17,2.0,2.0,1205600.0,1025750.0,-0.8508211678832117,0.06782269995595909,True,100000.0,11.382550182481753,15.731979927007298,24.986085766423358,84.92691597009305,-1.9050983575214284,True,False,True,True,False,unchecked,unchecked
HDFCLIFE,ULTRACEMCO,optics-2,4.216366975222906,1.4765574292895514,-7.34879438107399,0.898278182547954,0.08703703703703704,False,0.525052856413912,66.1096986879804,1126.2815462437093,7,2.0,3.0,1205600.0,1738350.0,1.4418961512939614,0.02347438528839835,True,1000000.0,15.017661330457862,20.75611728599867,32.96559804246848,68.33072130484382,-1.4408177794382404,True,False,False,True,False,unchecked,unchecked
HEROMOTOCO,M&M,optics-0,2.3688980303022538,0.7768862442259464,2.2826380566471722,0.07383596110141753,0.014814814814814815,False,0.43078298498529116,9.653123966394572,368.21891096402624,33,1.0,1.0,840000.0,666800.0,0.7938095238095239,0.02178347178799516,True,100000.0,11.03192857142857,15.247380952380952,24.21642857142857,30.410670167810327,1.2448707052966184,True,False,True,True,False,unchecked,unchecked
HEROMOTOCO,MARUTI,optics-0,1.9476892889777497,0.5294288676418322,3.5172028200372734,0.25507065606227086,0.031481481481481485,False,0.5017214166234197,17.985006752301388,473.86894163570537,17,1.0,1.0,840000.0,668800.0,0.7961904761904762,0.5038667606790057,True,2200000.0,11.04657142857143,15.267619047619046,24.248571428571427,39.08427702898477,1.7536562185176294,True,False,False,False,False,unchecked,unchecked
HINDALCO,JSWSTEEL,optics-2,9.296398438983353,1.8027715049440096,-5.966170006561341,0.3972739448368527,0.03888888888888889,False,0.39019680925889266,9.710347839517858,635.132395831152,24,1.0,2.0,726180.0000000001,1802115.0000000002,2.481636784268363,0.3765675669171605,True,1300000.0,21.412066223250434,29.593912666281085,47.0020965876229,27.025704891572943,-0.9951242879069041,True,False,True,False,False,unchecked,unchecked
HINDALCO,LT,optics-2,15.576512639925014,1.1246129591531138,-2.4937060387070344,0.6521807918580449,0.06666666666666667,False,0.5488757413801041,32.82423178265159,1087.8757679793578,7,1.0,2.0,726180.0000000001,1416030.0,1.9499710815500286,0.7339041540286431,True,2900000.0,18.142322151532678,25.074754193175245,39.824609600925385,54.63334249253152,0.8988115908842307,True,False,False,False,False,unchecked,unchecked
HINDALCO,SBILIFE,optics-2,26.22730245160459,-0.20885666429155905,8.388516877743774,0.5537173669363832,0.05925925925925926,False,0.4633626139054596,36.62570591429103,1229.2781995170376,5,1.0,1.0,726180.0000000001,660412.5,-0.9094336115012805,3.3543432745422592,True,2600000.0,11.743016710732876,16.230185697760884,25.77735375526729,95.37660158509091,0.9508568573498735,True,False,True,False,False,unchecked,unchecked
HINDALCO,TATASTEEL,optics-2,5.344262560138666,1.224244380472086,0.4067344878765726,0.7886805414369276,0.07592592592592594,False,0.441916937960053,29.341869452686534,657.4649114950292,11,1.0,2.0,726180.0000000001,1025750.0,1.4125285741827094,0.15379624911001707,True,1900000.0,14.837050731223664,20.50649288055303,32.569135751466575,40.373494495654455,2.081644335914155,True,False,True,False,False,unchecked,unchecked
HINDALCO,ULTRACEMCO,optics-2,38.81209734254798,-0.8807095375707921,15.075186707313987,0.5041387222068454,0.05555555555555555,False,0.4971574198076746,24.601586971893703,1165.538834931092,5,1.0,2.0,726180.0000000001,1158900.0,-1.5958853176898287,0.8120450041811319,True,100000.0,15.964694703792448,22.065025200363543,35.04445178881269,66.51773821173994,0.9506343624418159,True,False,True,False,False,unchecked,unchecked
ICICIBANK,KOTAKBANK,optics-1,1.7926708504170095,0.3935943517968767,4.85364009548226,0.4809649264797739,0.05,False,0.4759054594137318,17.25959833291515,396.58386236872826,20,1.0,1.0,995960.0,847400.0,0.8508373830274308,1.1617113638524081,True,1500000.0,11.3826499056187,15.732117755733164,24.986304670870318,31.744098824751465,0.6525634129165384,True,False,True,False,False,unchecked,unchecked
INFY,TCS,optics-3,0.3421504419939045,0.9636904198582174,-0.4058287196402216,0.13494430886248626,0.02592592592592593,False,0.43811122583368467,10.250142393923499,324.2986188287534,36,2.0,2.0,915200.0,1053900.0,1.1515515734265733,0.19493931837155234,True,2100000.0,13.232042176573426,18.288188374125873,29.04594624125874,22.33004331379631,-0.8920270737870947,True,False,True,False,False,unchecked,unchecked
