symbol_a,symbol_b,group,distance,beta,alpha,coint_p,bh_bar,bh_pass,hurst,half_life,sigma_bps,crossings,lots_a,lots_b,notional_a,notional_b,beta_effective,lot_error,lot_size_known,min_notional_for_lot_gate,cost_hard_bps,cost_allin_low_bps,cost_allin_high_bps,cost_coverage,z_today,gate_sigma,gate_half_life,gate_hurst,gate_lot,admitted,mwpl_ban_screen,event_screen
APOLLOHOSP,MANKIND,optics-5,3.1054926081671597,0.667754489230535,3.7885180194900774,0.7665757822820956,0.07492795389048991,False,0.4250700925874704,34.32067512315223,539.332989157387,9,1.0,1.0,1104812.5,595725.0,0.5392091418227075,0.19250390597291608,True,3200000.0,9.46613622220965,13.083277705493012,20.77932341460655,51.9105438031991,1.9625434413244476,True,False,True,False,False,unchecked,unchecked
BAJAJ-AUTO,BOSCHLTD,optics-11,7.48695130015146,0.4684141045973635,4.237868756899735,0.5753224781931612,0.0521613832853026,False,0.4940913188027333,29.66367309935049,688.2979600866375,19,1.0,1.0,893250.0,1216000.0,1.3613210187517493,1.906234046735004,True,2300000.0,14.522124265323258,20.07122865938987,31.877833753148614,43.18348388517168,1.3372914164494396,True,False,True,False,False,unchecked,unchecked
BAJAJ-AUTO,EICHERMOT,optics-11,3.723758044578808,0.9891279164962025,0.38707686565830846,0.39364722891066706,0.03429394812680115,False,0.4715930541279596,16.954438410217552,559.078547830436,22,1.0,1.0,893250.0,805900.0,0.9022110271480549,0.08787224371953237,True,100000.0,11.698597816960538,16.168793730758466,25.67984886649874,43.54219923465323,1.8119364524141217,True,False,True,True,False,unchecked,unchecked
BAJAJ-AUTO,HEROMOTOCO,optics-11,4.324935189863707,-0.2643771006383845,11.445549643148093,0.8884612034166441,0.0867435158501441,False,0.48431114943241177,46.07002786674602,783.7149594902261,13,1.0,1.0,893250.0,840000.0,-0.9403862300587741,2.5569882103557684,True,5900000.0,11.933375314861461,16.49328295549958,26.195214105793447,59.83649962356263,2.823684392976678,True,False,True,False,False,unchecked,unchecked
BAJAJ-AUTO,M&M,optics-11,7.940580778131541,-0.3724207406657889,12.19909615181672,0.8198012440553637,0.0792507204610951,False,0.47732145207562593,32.60200824531345,757.4991317763905,17,1.0,1.0,893250.0,666800.0,-0.7464875454799889,1.004419904609685,True,1400000.0,10.740898404701932,14.845144136579906,23.577581863979848,64.25587968659703,2.733835055530326,True,False,True,False,False,unchecked,unchecked
BAJAJ-AUTO,MARUTI,optics-11,8.21644223998708,-0.4333712644299243,13.329398805535385,0.4312851473540724,0.038616714697406344,False,0.5017208664239433,24.347582731187174,704.3345703207675,17,1.0,1.0,893250.0,668800.0,-0.7487265603134621,0.7276792943306245,True,4100000.0,10.754668345927792,14.864175762664427,23.60780856423174,59.669627395056644,2.4603282921086924,True,False,False,False,False,unchecked,unchecked
BAJAJ-AUTO,TMPV,optics-11,17.50230228467303,-0.3324625591080841,11.134761934424423,0.7639602836244646,0.07406340057636888,False,0.5326112808116875,30.058741507419082,747.1871781840061,19,1.0,1.0,893250.0,511039.99999999994,-0.5721130702490903,0.7208345859573784,True,4100000.0,9.668495382031907,13.36296109711727,21.22352644836272,70.41121841857225,2.2417212232388626,True,False,False,False,False,unchecked,unchecked
BAJAJ-AUTO,TVSMOTOR,optics-11,1.2106483724693207,0.7822713949569228,2.7621141269386205,0.9023313748928898,0.08760806916426514,False,0.5170427784881725,30.76470055909921,607.1397254121877,1,1.0,1.0,893250.0,753235.0,0.84325216904562,0.07795347558637906,True,100000.0,11.336000839630563,15.667643436887769,24.883904282115868,48.79778659561399,1.2762080855536004,True,False,False,True,False,unchecked,unchecked
BAJAJ-AUTO,UNOMINDA,optics-11,11.312125385723725,-0.2716823918734321,11.09728818943602,0.9677308574167747,0.09337175792507205,False,0.5051499338440354,51.63307473901117,778.0970673661241,19,1.0,1.0,893250.0,701800.0,-0.7856703050657711,1.8918705391543702,True,2300000.0,10.981872376154492,15.178197593059053,24.106549118387907,64.55482811288074,2.9659300731749965,True,False,False,False,False,unchecked,unchecked
BAJAJFINSV,BAJFINANCE,optics-4,3.7342624749673274,0.7358330661516213,2.500052655581835,0.5897168931283361,0.05273775216138329,False,0.320425189390334,31.96724933640229,477.63182052052053,7,2.0,1.0,1201200.0,809925.0000000001,0.6742632367632369,0.08367363770480206,True,1000000.0,10.296718906093908,14.231237512487514,22.602553696303698,42.26352711628597,-0.788636440757133,True,False,True,True,False,unchecked,unchecked
BAJAJFINSV,CHOLAFIN,optics-4,3.8831916868658976,0.5089348582858332,3.7953839573620836,0.7024945828240395,0.06743515850144093,False,0.3819487811165852,35.06731330780841,603.159200677926,5,2.0,1.0,1201200.0,1164312.5,0.9692911255411255,0.9045485090289146,True,2200000.0,12.111140422077924,16.738974567099568,26.585430194805195,45.37516950135971,-0.4261783773583414,True,False,True,False,False,unchecked,unchecked
BAJFINANCE,CHOLAFIN,optics-4,0.524331344645236,0.811972248487363,0.8688548393472629,0.1189666143346717,0.014121037463976947,False,0.29408187737181,10.074923559379677,385.46122096848734,25,1.0,1.0,809925.0000000001,1164312.5,1.4375559465382595,0.7704496049172949,True,3700000.0,14.990969071210296,20.719225545575206,32.9070052782665,23.427304776534374,0.04429549545959491,True,False,True,False,False,unchecked,unchecked
BANKBARODA,BANKINDIA,optics-14,4.056168867980792,0.6024305287004443,2.618634275088672,0.8730218639436405,0.08530259365994236,False,0.47527925930651477,44.60656644626415,515.276379862948,23,1.0,1.0,707557.5,748800.0,1.0582885489871847,0.7566980731705474,True,3200000.0,12.658474576271187,17.49545266639107,27.786895411326995,37.087725867561424,-2.407972030694746,True,False,True,False,False,unchecked,unchecked
BANKBARODA,CANBK,optics-14,2.9278546726407013,0.7454205977745589,1.9493591045445797,0.3255688018158527,0.029682997118155623,False,0.39983627979960834,13.162688533876892,315.51945778469275,21,1.0,1.0,707557.5,866362.5,1.224441123159602,0.6426177742004326,True,1800000.0,13.680312907431555,18.907749546856618,30.02995516265463,21.01364827724245,-2.525152175175096,True,False,True,False,False,unchecked,unchecked
BANKBARODA,FEDERALBNK,optics-14,33.08611818371022,0.03583413944772139,5.404356209687712,0.6392695519324452,0.05878962536023055,False,0.4885935435035265,27.61966839278211,778.3949216192606,12,1.0,1.0,707557.5,860625.0,1.2163322415492734,32.94339198025913,True,21600000.0,13.630443285528033,18.838824053168825,29.920485260915193,52.03090222845212,-1.6078238565577325,True,False,True,False,False,unchecked,unchecked
BANKBARODA,INDIANB,optics-14,5.230793779197137,0.5262283877951395,2.065316314573595,0.8665383026974944,0.08386167146974063,False,0.5144752879318586,58.46860835251224,625.5387456797604,12,1.0,1.0,707557.5,882400.0,1.2471071255693,1.369897091250802,True,3200000.0,13.819708822251195,19.10041056733905,30.33594619518555,41.24076049284635,-2.3341877309078636,True,False,False,False,False,unchecked,unchecked
BANKBARODA,INDUSTOWER,optics-14,1.2960097000834367,0.6380449465050985,1.7774407350825472,0.43220665229606253,0.03890489913544669,False,0.45930780355714496,17.838024442617208,562.1584050275818,12,1.0,1.0,707557.5,646000.0,0.9130000035332817,0.4309336803531695,True,1800000.0,11.764950021729684,16.260500030032894,25.825500047699304,43.53514193253055,-1.4055213963370552,True,False,True,False,False,unchecked,unchecked
BANKBARODA,LICHSGFIN,optics-14,10.22510596935346,-0.3131205840412061,7.575650932540354,0.5002084877778838,0.04495677233429395,False,0.46876413855824817,19.929444537717377,767.194542047812,26,1.0,1.0,707557.5,535000.0,-0.7561222939478417,1.4147958725330476,True,3200000.0,10.800152107779226,14.927039498556653,23.707650968295862,64.72126176260802,-1.5643943674741374,True,False,True,False,False,unchecked,unchecked
BANKBARODA,MAHABANK,optics-14,16.267048589629372,-0.04059278421867445,5.776061108910277,0.4983304254290838,0.0446685878962536,False,0.4882253490661628,22.804746105632066,778.2572490404297,20,1.0,1.0,707557.5,544700.0,-0.7698314271278306,17.96473577620908,True,12400000.0,10.88446327683616,15.04356713058656,23.892724266225713,65.14596162150993,-1.3848154440882277,True,False,True,False,False,unchecked,unchecked
BANKBARODA,PNB,optics-14,1.3184983666883978,0.8690783530968036,1.4869698281772632,0.8845532226281159,0.08645533141210375,False,0.48736632090411214,46.718032142011154,506.5585714300793,12,1.0,1.0,707557.5,923200.0,1.3047702836871915,0.5013264097970896,True,1800000.0,14.174337244676229,19.590547411341127,31.114398829777084,32.56103864975164,-2.4712018214241787,True,False,True,False,False,unchecked,unchecked
BANKBARODA,RBLBANK,optics-14,11.434947103130535,-0.05391921665535769,5.915962561232812,0.4819805802714571,0.043227665706051875,False,0.4904454732814006,22.607425458135083,778.933543519606,18,1.0,1.0,707557.5,1212850.0,-1.714136306943252,30.790823629722123,True,20200000.0,16.691938287701,23.070158609017643,36.640840143733904,42.51723161718029,-1.3719491553961485,True,False,True,False,False,unchecked,unchecked
BANKBARODA,SBIN,optics-14,4.725976958177937,0.42318839378556705,2.6829662252281694,0.8369709341996561,0.08213256484149856,False,0.45976295418416785,39.81438385501736,668.362005512598,14,1.0,1.0,707557.5,785625.0,1.1103337891266787,1.6237340282287933,True,3200000.0,12.978552803129073,17.937837207576766,28.489506153210158,46.919873016983686,-2.0552081959790267,True,False,True,False,False,unchecked,unchecked
BANKBARODA,UNIONBANK,optics-14,5.524197474351647,0.28528708851975315,4.1523908290121865,0.8822232113629196,0.08616714697406341,False,0.5236256388995002,51.813373828466794,712.3331020496761,8,1.0,1.0,707557.5,823050.0,1.1632270168855534,3.0773910341372215,True,2500000.0,13.303846153846154,18.387429643527206,29.20356472795497,48.78398296135394,-2.1717994690472775,True,False,False,False,False,unchecked,unchecked
BANKINDIA,CANBK,optics-14,1.2301400761002315,0.8488982502450569,0.7941028391553928,0.5554110080297288,0.05014409221902018,False,0.4731530068652918,22.706968183333057,535.7876929711965,19,1.0,1.0,748800.0,866362.5,1.1570012019230769,0.36294450081511875,True,1900000.0,13.265557391826922,18.334510216346153,29.119516225961533,36.79921663626503,1.0174257743524724,True,False,True,False,False,unchecked,unchecked
BANKINDIA,FEDERALBNK,optics-14,16.51839531370126,0.3409749804319598,3.0477459177832027,0.6676788409625241,0.06340057636887608,False,0.43605458289777765,22.354833494064966,765.724002655779,28,1.0,1.0,748800.0,860625.0,1.1493389423076923,2.3707427473173164,True,4900000.0,13.21843449519231,18.269381009615387,29.01607572115385,52.77929448588642,-0.9101582865694338,True,False,True,False,False,unchecked,unchecked
BANKINDIA,INDIANB,optics-14,0.8710927060310538,0.9731268826196755,-1.5885643999302594,0.4757222956591694,0.04293948126801153,False,0.4314042934708189,13.156264777909643,448.7523888240851,29,1.0,1.0,748800.0,882400.0,1.1784188034188035,0.21096110329053733,True,2700000.0,13.39727564102564,18.516559829059826,29.408653846153843,30.518390346709076,-0.935859990272698,True,False,True,False,False,unchecked,unchecked
BANKINDIA,INDUSTOWER,optics-14,3.026270005620548,0.9997613308242465,-1.040256666946069,0.04075085370836011,0.005475504322766571,False,0.3648345117824898,7.674175878568037,476.86743187625905,25,1.0,2.0,748800.0,1292000.0,1.7254273504273505,0.7258392550598388,True,3000000.0,16.761378205128207,23.16613247863248,36.79326923076923,25.92144932190301,1.4955194003868353,True,False,True,False,False,unchecked,unchecked
BANKINDIA,LICHSGFIN,optics-14,24.056307468227324,-1.0443034930516581,11.52955441890983,0.1164672167788049,0.013832853025936601,False,0.41085524561724646,8.434268770956233,843.7075178562184,28,1.0,2.0,748800.0,1070000.0,-1.4289529914529915,0.3683311422020744,True,1300000.0,14.938060897435898,20.646100427350426,32.79086538461539,51.45991165283877,0.01009815266447489,True,False,True,False,False,unchecked,unchecked
BANKINDIA,MAHABANK,optics-14,9.638570894443099,0.24350079331610497,3.9313079207058816,0.5661270351403059,0.05129682997118156,False,0.4845371894633944,26.41358299509964,892.8179969168872,8,1.0,1.0,748800.0,544700.0,0.7274305555555556,1.9873847458526692,True,1900000.0,10.623697916666668,14.683159722222223,23.3203125,76.56998566523387,-0.4460211570326485,True,False,True,False,False,unchecked,unchecked
BANKINDIA,PNB,optics-14,7.7641104628808115,0.8167777144585155,1.0870086501779366,0.573343889166914,0.05187319884726225,False,0.41923942400736725,34.36500342601545,798.0521948444367,6,1.0,1.0,748800.0,923200.0,1.232905982905983,0.509475541608454,True,1900000.0,13.732371794871796,18.979700854700855,30.14423076923077,52.94891755267714,0.055307081180329704,True,False,True,False,False,unchecked,unchecked
BANKINDIA,RBLBANK,optics-14,5.654260956524428,0.3583916705949347,2.8905454386996556,0.6430087576120325,0.060230547550432285,False,0.439057392012976,27.533053457324424,899.4815106333535,18,1.0,1.0,748800.0,1212850.0,1.619724893162393,3.519426722372284,True,3400000.0,16.11130809294872,22.26766159188034,35.36628605769231,50.86660833801138,-0.5727895773581878,True,False,True,False,False,unchecked,unchecked
BANKINDIA,SBIN,optics-14,0.7309413464263306,0.9226765529384893,-1.413723992193169,0.09745632935578269,0.01181556195965418,False,0.32714715893553037,9.257898449426765,416.12797670972515,22,1.0,1.0,748800.0,785625.0,1.049178685897436,0.13710344384071496,True,3400000.0,12.602448918269232,17.418018830128208,27.663912259615387,30.084535607582975,-0.7907329362336427,True,False,True,False,False,unchecked,unchecked
BANKINDIA,UNIONBANK,optics-14,1.4652551295835106,0.7373941897989751,1.2025424193322636,0.7273209092795097,0.069164265129683,False,0.4354581633064692,23.258014275575363,514.0551233790143,22,1.0,1.0,748800.0,823050.0,1.0991586538461537,0.49059847372244847,True,1900000.0,12.909825721153846,17.842848557692307,28.338641826923077,36.27944673697362,-1.6761695467077082,True,False,True,False,False,unchecked,unchecked
BDL,BEL,optics-15,11.71790252546461,-0.2860394543693019,8.957941572814285,0.2373607093135235,0.02276657060518732,False,0.4061871935435314,13.166968521417475,847.0934573771405,25,2.0,1.0,1110100.0,586957.5,-0.5287429060445005,0.8484964153296393,True,2000000.0,9.40176887217368,12.994314701378254,20.638029231600758,82.09053760618566,-0.7205399160222821,True,False,True,False,False,unchecked,unchecked
BDL,COCHINSHIP,optics-15,0.5412796852480435,0.7689263067471337,1.5764906292078995,0.08686947141431106,0.010951008645533142,False,0.444614997760008,9.151547463818359,442.8310861972249,42,2.0,1.0,1110100.0,614000.0,0.5531033240248626,0.28068097141231746,True,1400000.0,9.551585442752906,13.201378254211333,20.966894874335644,42.24097930106653,-0.9671714228883823,True,False,True,False,False,unchecked,unchecked
BDL,HAL,optics-15,2.440588936039704,0.7655339921442899,0.8065790663169479,0.5885435969517087,0.05244956772334294,False,0.42395909276382227,22.441237707442355,663.5027944800092,19,2.0,1.0,1110100.0,729165.0,0.6568462300693632,0.14197640234170156,True,2500000.0,10.189604314926584,14.083192955589587,22.367424105936404,59.32759993618692,-1.96665559745489,True,False,True,False,False,unchecked,unchecked
BDL,IRFC,optics-15,1.67718525653568,0.5217606642959011,4.7931057332299645,0.18425923225645985,0.017579250720461098,False,0.45018455862437695,10.58069357423285,528.2863675902103,28,2.0,1.0,1110100.0,455157.50000000006,0.4100148635258085,0.2141706119622679,True,1400000.0,8.671591410683723,11.985126339969373,19.035200657598416,55.50625676008626,1.3328788751394658,True,False,True,False,False,unchecked,unchecked
BDL,MAZDOCK,optics-15,0.6589759472614012,0.9576447446586235,-0.27273397940072736,0.2557219694895736,0.023919308357348706,False,0.44619610079262484,13.438835326144087,492.3740766446264,35,2.0,2.0,1110100.0,1149750.0,1.0357175029276642,0.08152580453712163,True,100000.0,12.519662643005134,17.303598774885145,27.48218628952346,35.832234848966536,-1.3412166968094013,True,False,True,True,False,unchecked,unchecked
BDL,RVNL,optics-15,2.062759022301229,0.41030836712157337,4.905078124739077,0.21819159713987124,0.020172910662824207,False,0.386665131351443,11.82208138981998,586.6635659877795,20,2.0,1.0,1110100.0,412373.5,0.371474191514278,0.09464631657338073,True,900000.0,8.434566277812811,11.657530627871363,18.514901585442754,63.37204259827562,1.1509106173549508,True,False,True,True,False,unchecked,unchecked
BDL,SOLARINDS,optics-15,12.015591127030993,-0.22224897346102984,9.368833383933156,0.17792024755970554,0.01729106628242075,False,0.40588045331429806,11.877575259991014,794.3200119636847,20,2.0,1.0,1110100.0,1020000.0,-0.9188361408882083,3.1342649488067096,True,4200000.0,11.800842266462482,16.310107197549772,25.904287901990813,61.32729955511644,0.1426626744409008,True,False,True,False,False,unchecked,unchecked
BEL,COCHINSHIP,optics-15,11.519847361915874,-0.07707344795116383,6.595601395028828,0.06108277292258606,0.007204610951008645,False,0.39883541796570543,9.383688353899569,477.60858204993065,32,2.0,1.0,1173915.0,614000.0,-0.5230361653100949,5.786204318269336,True,7400000.0,9.366672416657083,12.945807405135806,20.56098823168628,46.457745772539674,-0.19656184932817558,True,False,True,False,False,unchecked,unchecked
BEL,HAL,optics-15,5.754823862411936,-0.18935227580632277,7.618252550289894,0.02631120580210366,0.003170028818443804,False,0.38186163822922425,7.784498672232484,464.11733490388167,37,2.0,1.0,1173915.0,729165.0,-0.6211395203230217,2.280338288399282,True,3300000.0,9.970008049986584,13.779685922745685,21.885383524360794,42.413452283097435,0.21424136118894463,True,False,True,False,False,unchecked,unchecked
BEL,IRFC,optics-15,18.65527995756796,-0.05979812766919345,6.308260218826148,0.0768189966808554,0.009510086455331412,False,0.39336906327573323,9.911740784900198,477.00179032760497,36,2.0,1.0,1173915.0,455157.50000000006,-0.3877261130490709,5.48391727570457,True,6800000.0,8.534515595251786,11.795671960917101,18.734302526162455,50.92282348504535,-0.4737151910352149,True,False,True,False,False,unchecked,unchecked
BEL,MAZDOCK,optics-15,9.11328036558437,-0.11157819546991618,6.903145612768897,0.046844763035343864,0.006051873198847263,False,0.3880305443918497,8.756936233830173,476.2684819929882,34,2.0,1.0,1173915.0,574875.0,-0.4897075171541381,3.3889177010948655,True,4500000.0,9.16170123049795,12.662513895810173,20.111051481580866,47.36385687532935,-0.1457994480162567,True,False,True,False,False,unchecked,unchecked
BEL,RVNL,optics-15,14.905575986551545,-0.0020845933532815247,6.040396653064031,0.08566481868877818,0.010086455331412104,False,0.39543498137084676,10.555774632968854,483.25049381266695,28,2.0,1.0,1173915.0,412373.5,-0.351280544162056,167.51274307724202,True,inf,8.310375346596643,11.485884625377475,18.242287346187755,52.981348735706206,-0.17440296194287702,True,False,True,False,False,unchecked,unchecked
BEL,SOLARINDS,optics-15,8.888096104535899,0.0001994801253661557,6.026650268168785,0.08593584624068251,0.01037463976945245,False,0.3952339393662869,10.575630247870217,483.26088796921186,28,2.0,1.0,1173915.0,1020000.0,0.8688874407431543,4354.759447956372,True,inf,11.4936577605704,15.885543246316812,25.229980450032585,38.30846313387355,-0.1624208805487018,True,False,True,False,False,unchecked,unchecked
BOSCHLTD,EICHERMOT,optics-11,18.320978288153462,0.47049483280138393,6.357302461624318,0.8727536989965399,0.08501440922190202,False,0.5134360549503983,57.434342694660586,841.0587130583227,22,1.0,1.0,1216000.0,805900.0,0.6627467105263158,0.4086163424585147,True,3100000.0,10.225892269736843,14.133347039473685,22.447080592105262,74.93702440344308,2.4137699267754793,True,False,False,False,False,unchecked,unchecked
BOSCHLTD,HEROMOTOCO,optics-11,6.809367500935481,-0.04259793279629372,10.902757612519613,0.9710157200365984,0.09481268011527377,False,0.5288984567653661,135.52408043506125,884.247519947977,12,1.0,1.0,1216000.0,840000.0,-0.6907894736842105,15.216502265206481,True,17700000.0,10.398355263157896,14.371710526315791,22.825657894736842,77.47838191790892,2.907401934665947,True,False,False,False,False,unchecked,unchecked
BOSCHLTD,M&M,optics-11,2.932619203602226,0.18585038992572842,9.026723323225964,0.979977928716839,0.09654178674351585,False,0.5269464330172254,295.26459441557364,874.5592993268496,14,1.0,1.0,1216000.0,666800.0,0.5483552631578947,1.950519842207673,True,3100000.0,9.522384868421053,13.161019736842105,20.90279605263158,83.6786903651338,2.9486073728425928,True,False,False,False,False,unchecked,unchecked
BOSCHLTD,MARUTI,optics-11,4.436981802011497,0.12915796634448665,9.298034114998929,0.9814048099276201,0.09711815561959655,False,0.5230837573421405,365.9910411784956,877.1747455954512,22,1.0,1.0,1216000.0,668800.0,0.55,3.2583513473187935,True,4300000.0,9.5325,13.175,20.925,83.83988010470262,3.0439715023072718,True,False,False,False,False,unchecked,unchecked
