symbol_a,symbol_b,group,distance,beta,alpha,coint_p,bh_bar,bh_pass,hurst,half_life,sigma_bps,crossings,lots_a,lots_b,notional_a,notional_b,beta_effective,lot_error,lot_size_known,min_notional_for_lot_gate,cost_hard_bps,cost_allin_low_bps,cost_allin_high_bps,cost_coverage,z_today,gate_sigma,gate_half_life,gate_hurst,gate_lot,admitted,mwpl_ban_screen,event_screen
BANKBARODA,INDUSTOWER,optics-14,1.2960097000834367,0.6380449465050985,1.7774407350825472,0.43220665229606253,0.03890489913544669,False,0.45930780355714496,17.838024442617208,562.1584050275818,12,4.0,2.0,2830230.0,1292000.0,0.45650000176664085,0.28453315982341526,True,1800000.0,8.95747501086484,12.380250015016447,19.66275002384965,57.180038839503105,-1.4055213963370552,True,False,True,False,False,unchecked,unchecked
BANKBARODA,LICHSGFIN,optics-14,10.22510596935346,-0.3131205840412061,7.575650932540354,0.5002084877778838,0.04495677233429395,False,0.46876413855824817,19.929444537717377,767.194542047812,26,4.0,1.0,2830230.0,535000.0,-0.18903057348696042,0.3963010318667381,True,3200000.0,7.312538026944807,10.106759874639163,16.051912742073966,95.58917424674308,-1.5643943674741374,True,False,True,False,False,unchecked,unchecked
BANKBARODA,MAHABANK,optics-14,16.267048589629372,-0.04059278421867445,5.776061108910277,0.4983304254290838,0.0446685878962536,False,0.4882253490661628,22.804746105632066,778.2572490404297,20,4.0,1.0,2830230.0,544700.0,-0.19245785678195765,3.7411839440522687,True,12400000.0,7.33361581920904,10.13589178264664,16.098181066556428,96.68884277332918,-1.3848154440882277,True,False,True,False,False,unchecked,unchecked
BANKBARODA,PNB,optics-14,1.3184983666883978,0.8690783530968036,1.4869698281772632,0.8845532226281159,0.08645533141210375,False,0.48736632090411214,46.718032142011154,506.5585714300793,12,4.0,2.0,2830230.0,1846400.0,0.6523851418435958,0.24933679510145518,True,1800000.0,10.162168622338115,14.045273705670564,22.307199414888544,45.41659954785591,-2.4712018214241787,True,False,True,False,False,unchecked,unchecked
BANKBARODA,RBLBANK,optics-14,11.434947103130535,-0.05391921665535769,5.915962561232812,0.4819805802714571,0.043227665706051875,False,0.4904454732814006,22.607425458135083,778.933543519606,18,4.0,1.0,2830230.0,1212850.0,-0.428534076735813,6.947705907430531,True,20200000.0,8.78548457192525,12.14253965225441,19.285210035933474,80.78040550953251,-1.3719491553961485,True,False,True,False,False,unchecked,unchecked
BANKBARODA,SBIN,optics-14,4.725976958177937,0.42318839378556705,2.6829662252281694,0.8369709341996561,0.08213256484149856,False,0.45976295418416785,39.81438385501736,668.362005512598,14,4.0,1.0,2830230.0,785625.0,0.27758344728166967,0.34406649294280167,True,3200000.0,7.857138200782269,10.859459301894193,17.24737653830254,77.5030340444318,-2.0552081959790267,True,False,True,False,False,unchecked,unchecked
BANKBARODA,UNIONBANK,optics-14,5.524197474351647,0.28528708851975315,4.1523908290121865,0.8822232113629196,0.08616714697406341,False,0.5236256388995002,51.813373828466794,712.3331020496761,8,4.0,1.0,2830230.0,823050.0,0.29080675422138835,0.019347758534305426,True,2500000.0,7.938461538461539,10.971857410881801,17.425891181988742,81.75571563145508,-2.1717994690472775,True,False,False,True,False,unchecked,unchecked
BANKINDIA,CANBK,optics-14,1.2301400761002315,0.8488982502450569,0.7941028391553928,0.5554110080297288,0.05014409221902018,False,0.4731530068652918,22.706968183333057,535.7876929711965,19,3.0,2.0,2246400.0,1732725.0,0.7713341346153846,0.09137033278992085,True,1900000.0,10.893704927884615,15.056340144230768,23.913010817307693,44.81139552560279,1.0174257743524724,True,False,True,True,False,unchecked,unchecked
BANKINDIA,FEDERALBNK,optics-14,16.51839531370126,0.3409749804319598,3.0477459177832027,0.6676788409625241,0.06340057636887608,False,0.43605458289777765,22.354833494064966,765.724002655779,28,3.0,1.0,2246400.0,860625.0,0.3831129807692308,0.12358091577243882,True,4900000.0,8.50614483173077,11.756460336538462,18.672025240384617,82.0183127216045,-0.9101582865694338,True,False,True,False,False,unchecked,unchecked
BANKINDIA,INDIANB,optics-14,0.8710927060310538,0.9731268826196755,-1.5885643999302594,0.4757222956591694,0.04293948126801153,False,0.4314042934708189,13.156264777909643,448.7523888240851,29,3.0,3.0,2246400.0,2647200.0,1.1784188034188035,0.21096110329053733,True,2700000.0,13.39727564102564,18.516559829059826,29.408653846153843,30.518390346709076,-0.935859990272698,True,False,True,False,False,unchecked,unchecked
BANKINDIA,INDUSTOWER,optics-14,3.026270005620548,0.9997613308242465,-1.040256666946069,0.04075085370836011,0.005475504322766571,False,0.3648345117824898,7.674175878568037,476.86743187625905,25,3.0,4.0,2246400.0,2584000.0,1.1502849002849003,0.15055950337322577,True,3000000.0,13.224252136752137,18.27742165242165,29.02884615384615,32.854728661895294,1.4955194003868353,True,False,True,False,False,unchecked,unchecked
BANKINDIA,LICHSGFIN,optics-14,24.056307468227324,-1.0443034930516581,11.52955441890983,0.1164672167788049,0.013832853025936601,False,0.41085524561724646,8.434268770956233,843.7075178562184,28,3.0,5.0,2246400.0,2675000.0,-1.1907941595441596,0.14027595183506203,True,1300000.0,13.473384081196581,18.621750356125357,29.575721153846153,57.05406224703326,0.01009815266447489,True,False,True,False,False,unchecked,unchecked
BANKINDIA,MAHABANK,optics-14,9.638570894443099,0.24350079331610497,3.9313079207058816,0.5661270351403059,0.05129682997118156,False,0.4845371894633944,26.41358299509964,892.8179969168872,8,3.0,1.0,2246400.0,544700.0,0.24247685185185186,0.004205084715776923,True,1900000.0,7.64123263888889,10.56105324074074,16.7734375,106.45617476046722,-0.4460211570326485,True,False,True,True,False,unchecked,unchecked
BANKINDIA,PNB,optics-14,7.7641104628808115,0.8167777144585155,1.0870086501779366,0.573343889166914,0.05187319884726225,False,0.41923942400736725,34.36500342601545,798.0521948444367,6,3.0,2.0,2246400.0,1846400.0,0.8219373219373219,0.006317027738969306,True,1900000.0,11.20491452991453,15.486467236467236,24.596153846153843,64.89243804833575,0.055307081180329704,True,False,True,True,False,unchecked,unchecked
BANKINDIA,RBLBANK,optics-14,5.654260956524428,0.3583916705949347,2.8905454386996556,0.6430087576120325,0.060230547550432285,False,0.439057392012976,27.533053457324424,899.4815106333535,18,3.0,1.0,2246400.0,1212850.0,0.5399082977207977,0.5064755741240948,True,3400000.0,9.470436030982908,13.089220530626783,20.78876201923077,86.53536076860014,-0.5727895773581878,True,False,True,False,False,unchecked,unchecked
BANKINDIA,SBIN,optics-14,0.7309413464263306,0.9226765529384893,-1.413723992193169,0.09745632935578269,0.01181556195965418,False,0.32714715893553037,9.257898449426765,416.12797670972515,22,3.0,3.0,2246400.0,2356875.0,1.049178685897436,0.13710344384071496,True,3400000.0,12.602448918269232,17.418018830128208,27.663912259615387,30.084535607582975,-0.7907329362336427,True,False,True,False,False,unchecked,unchecked
BANKINDIA,UNIONBANK,optics-14,1.4652551295835106,0.7373941897989751,1.2025424193322636,0.7273209092795097,0.069164265129683,False,0.4354581633064692,23.258014275575363,514.0551233790143,22,3.0,2.0,2246400.0,1646100.0,0.7327724358974359,0.0062676841850342535,True,1900000.0,10.656550480769232,14.728565705128204,23.392427884615383,43.950557497889776,-1.6761695467077082,True,False,True,True,False,unchecked,unchecked
BDL,BEL,optics-15,11.71790252546461,-0.2860394543693019,8.957941572814285,0.2373607093135235,0.02276657060518732,False,0.4061871935435314,13.166968521417475,847.0934573771405,25,5.0,1.0,2775250.0,586957.5,-0.2114971624178002,0.26060143386814427,True,2000000.0,7.450707548869471,10.297725880551301,16.355211692640303,103.58697561320162,-0.7205399160222821,True,False,True,False,False,unchecked,unchecked
